DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Poland,2015,-9.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Poland,2016,-55.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Poland,2017,38.9,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Poland,2018,52.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Poland,2019,13.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Poland,2020,-9.3,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Poland,2021,-46.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Poland,2022,9.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Poland,2023,-39.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Portugal,2015,142.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Portugal,2016,-15.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Portugal,2017,-32.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Portugal,2018,-10.8,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Portugal,2019,5.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Portugal,2020,-4.9,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Portugal,2021,-10.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Portugal,2022,5.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Portugal,2023,10.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Romania,2016,-58.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Romania,2017,13.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Romania,2018,23.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Romania,2019,43.8,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Romania,2020,7.9,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Romania,2021,6.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Romania,2022,-46.2,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Romania,2023,2.2,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Serbia,2022,,c
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Serbia,2023,,c
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Sweden,2022,-3.8,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Sweden,2023,17.4,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Slovenia,2016,-11.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Slovenia,2017,-3.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Slovenia,2018,53.8,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Slovenia,2019,24.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Slovenia,2020,-23.3,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Slovenia,2021,-2.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Slovenia,2022,37.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Slovenia,2023,-17.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Slovakia,2016,0.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Slovakia,2017,199.4,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Slovakia,2018,179.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Slovakia,2019,13.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Slovakia,2020,-24.2,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Slovakia,2021,-10.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Slovakia,2022,-33.3,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Slovakia,2023,0.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Slovakia,2024,23.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Transportation and storage,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Kosovo*,2022,-18.9,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Austria,2020,-45.2,p
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Austria,2021,-4.9,p
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Austria,2022,58.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Austria,2023,12.0,p
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Belgium,2015,-8.4,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Belgium,2016,5.9,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Belgium,2017,9.3,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Belgium,2018,-6.5,
